"ClientId","ConsentType","ExpiryTime","ObjectId","PrincipalId","ResourceId","Scope","StartTime"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/11/2022 6:49:36 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEhbDEEJ5uEsQZ1OLAQb5bjW","09410c5b-e1e6-412c-9d4e-2c041be5b8d6","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/2/2022 5:43:43 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEgEBYnjt8-JRpCFkQX74c61","e3890504-cfb7-4689-9085-9105fbe1ceb5","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/2/2022 11:24:53 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEgY6IXceCxJRJA6zDgDzNHX","dc85e818-2c78-4449-903a-cc3803ccd1d7","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/16/2022 3:16:04 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEgCyHAox_yAS7iA-kW9YDjO","2870c802-fcc7-4b80-b880-fa45bd6038ce","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/24/2022 2:57:50 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEiOYNAyUGHpRYETgqEiC0K6","32d0608e-6150-45e9-8113-82a1220b42ba","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/2/2022 5:07:47 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEjuVGlAujGgSZZX0PogOj6Y","406954ee-31ba-49a0-9657-d0fa203a3e98","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/4/2022 8:27:00 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEjhEayqUQa6SZvyopC5Bq6G","aaac11e1-0651-49ba-9bf2-a290b906ae86","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/23/2022 5:09:08 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEhus7KWcsfGQrN4ilxnWDhr","96b2b36e-c772-42c6-b378-8a5c6758386b","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"7aa7c871-b462-4255-a20f-b47434424725","AllPrincipals","4/16/2022 3:23:14 PM","ccinemK0VUKiD7R0NEJHJQ1MWvG5IFlLjpcepoZ9ztA",,"f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"0c5b4e0d-f4ca-4e8c-b6d9-edaf32fe9938","AllPrincipals","3/30/2022 6:27:48 PM","DU5bDMr0jE622e2vMv6ZOA1MWvG5IFlLjpcepoZ9ztA",,"f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"0c5b4e0d-f4ca-4e8c-b6d9-edaf32fe9938","AllPrincipals","3/30/2022 6:27:48 PM","DU5bDMr0jE622e2vMv6ZODwp7Q4iCIpMgNhIHKQFjoQ",,"0eed293c-0822-4c8a-80d8-481ca4058e84","RemediationTasks.Read Vulnerability.Read Software.Read SecurityRecommendation.Read AdvancedQuery.Read Machine.Read Machine.ReadWrite Machine.Isolate Machine.CollectForensics Machine.Scan Machine.RestrictExecution Machine.StopAndQuarantine Machine.Offboard File.Read.All Url.Read.All Ip.Read.All User.Read.All Alert.ReadWrite Alert.Read Machine.LiveResponse","1/1/0001 12:00:00 AM"
"dd849633-4986-4d88-af06-018b20c74b3c","Principal","4/2/2022 3:25:13 PM","M5aE3YZJiE2vBgGLIMdLPG1rkel6pnZPijM5l-i64B_y0Mn3NX-vQLZ_iDVGuxNH","f7c9d0f2-7f35-40af-b67f-883546bb1347","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access User.Read Files.Read.All Files.ReadWrite.All","1/1/0001 12:00:00 AM"
"397443a0-7c06-4cc2-9df6-bd6fad1ccdd9","Principal","4/3/2022 11:25:09 AM","oEN0OQZ8wkyd9r1vrRzN2Q1MWvG5IFlLjpcepoZ9ztAY6IXceCxJRJA6zDgDzNHX","dc85e818-2c78-4449-903a-cc3803ccd1d7","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.ReadBasic.All User.Read","1/1/0001 12:00:00 AM"
"f278a75a-ddc8-4d60-a194-ab76121ea743","AllPrincipals","4/3/2022 9:17:43 PM","Wqd48sjdYE2hlKt2Eh6nQ21rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"4610fa72-ca82-4c70-9de1-42d2d0f32126","AllPrincipals","4/3/2022 10:24:53 PM","cvoQRoLKcEyd4ULS0PMhJm1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"6c7c2838-03f2-4aeb-8bd6-30978e2c1057","AllPrincipals","4/5/2022 1:03:04 AM","OCh8bPID60qL1jCXjiwQV21rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"410f4124-f9cb-4d38-ba94-d817263433c0","Principal","4/5/2022 2:34:44 AM","JEEPQcv5OE26lNgXJjQzwG1rkel6pnZPijM5l-i64B9NRs5cBTJvQ41-_JDEeZAD","5cce464d-3205-436f-8d7e-fc90c4799003","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," User.Read MailboxSettings.Read openid profile Tasks.ReadWrite offline_access","1/1/0001 12:00:00 AM"
"a3e6e0e7-9362-4e53-bc04-ebe70c00b88e","AllPrincipals","4/5/2022 6:25:04 PM","5-Dmo2KTU068BOvnDAC4jm1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f"," openid offline_access User.Read","1/1/0001 12:00:00 AM"
"75090772-52ec-4b77-bded-79d8ec76ee6e","Principal","4/6/2022 12:43:58 AM","cgcJdexSd0u97XnY7Hbubm1rkel6pnZPijM5l-i64B-bOopMaWFNQbIB_eerbUXl","4c8a3a9b-6169-414d-b201-fde7ab6d45e5","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access openid Calendars.ReadWrite Contacts.ReadWrite","1/1/0001 12:00:00 AM"
"98857dc1-3900-4c15-8700-b0968faf09e3","Principal","4/6/2022 12:03:26 PM","wX2FmAA5FUyHALCWj68J421rkel6pnZPijM5l-i64B-LFmcRYXgmRYdilOmAxoJ2","1167168b-7861-4526-8762-94e980c68276","e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read People.Read Calendars.Read","1/1/0001 12:00:00 AM"
"98857dc1-3900-4c15-8700-b0968faf09e3","Principal","4/19/2022 6:39:49 PM","wX2FmAA5FUyHALCWj68J421rkel6pnZPijM5l-i64B-bOopMaWFNQbIB_eerbUXl","4c8a3a9b-6169-414d-b201-fde7ab6d45e5","e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read People.Read Calendars.Read","1/1/0001 12:00:00 AM"
"98857dc1-3900-4c15-8700-b0968faf09e3","Principal","4/6/2022 1:07:49 PM","wX2FmAA5FUyHALCWj68J421rkel6pnZPijM5l-i64B-TmLqVjrdYRYykGy5SkOs5","95ba9893-b78e-4558-8ca4-1b2e5290eb39","e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read People.Read Calendars.Read","1/1/0001 12:00:00 AM"
"c8521ec7-b358-49ee-9ef1-f3145416c387","Principal","5/1/2022 8:36:38 PM","xx5SyFiz7kme8fMUVBbDh21rkel6pnZPijM5l-i64B-bOopMaWFNQbIB_eerbUXl","4c8a3a9b-6169-414d-b201-fde7ab6d45e5","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access User.Read OnlineMeetings.ReadWrite","1/1/0001 12:00:00 AM"
"c8521ec7-b358-49ee-9ef1-f3145416c387","Principal","4/6/2022 2:12:00 PM","xx5SyFiz7kme8fMUVBbDh21rkel6pnZPijM5l-i64B-jGpS5i2JGTbluSHCcEMZX","b9941aa3-628b-4d46-b96e-48709c10c657","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access User.Read OnlineMeetings.ReadWrite","1/1/0001 12:00:00 AM"
"b956f1b2-ffe4-4631-a861-d106eab01389","Principal","4/12/2022 3:28:06 PM","svFWueT_MUaoYdEG6rATiW1rkel6pnZPijM5l-i64B--VG00Q0ztTL2WpC64BT6q","346d54be-4c43-4ced-bd96-a42eb8053eaa","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access Mail.ReadWrite Mail.Send Calendars.ReadWrite Calendars.Read","1/1/0001 12:00:00 AM"
"b956f1b2-ffe4-4631-a861-d106eab01389","Principal","5/3/2022 7:00:00 PM","svFWueT_MUaoYdEG6rATiW1rkel6pnZPijM5l-i64B93RK8bW1RfS5N8_h5fxCRU","1baf4477-545b-4b5f-937c-fe1e5fc42454","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access Mail.ReadWrite Mail.Send Calendars.ReadWrite Calendars.Read","1/1/0001 12:00:00 AM"
"b956f1b2-ffe4-4631-a861-d106eab01389","Principal","4/30/2022 2:57:32 PM","svFWueT_MUaoYdEG6rATiW1rkel6pnZPijM5l-i64B-By1batu8_Sq4DSkx0qSkU","da56cb81-efb6-4a3f-ae03-4a4c74a92914","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access Mail.ReadWrite Mail.Send Calendars.ReadWrite Calendars.Read","1/1/0001 12:00:00 AM"
"b956f1b2-ffe4-4631-a861-d106eab01389","Principal","4/6/2022 7:45:48 PM","svFWueT_MUaoYdEG6rATiW1rkel6pnZPijM5l-i64B9fkGF10WE8Rq7x8CUhXDiL","7561905f-61d1-463c-aef1-f025215c388b","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access Mail.ReadWrite Mail.Send Calendars.ReadWrite Calendars.Read","1/1/0001 12:00:00 AM"
"b956f1b2-ffe4-4631-a861-d106eab01389","Principal","4/6/2022 6:27:30 PM","svFWueT_MUaoYdEG6rATiW1rkel6pnZPijM5l-i64B8zfwWWPOHkRI81lx0Ccc5h","96057f33-e13c-44e4-8f35-971d0271ce61","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access Mail.ReadWrite Mail.Send Calendars.ReadWrite Calendars.Read","1/1/0001 12:00:00 AM"
"7f1b5c53-e5a6-4af0-a385-4bd1271407c6","AllPrincipals","4/6/2022 9:26:26 PM","U1wbf6bl8EqjhUvRJxQHxh3nz3-A5GtHgNWt_AKQWz4",,"7fcfe71d-e480-476b-80d5-adfc02905b3e","user_impersonation","1/1/0001 12:00:00 AM"
"ab579896-d1f4-4466-9111-43ce8c411ad7","Principal","4/9/2022 4:52:36 PM","lphXq_TRZkSREUPOjEEa121rkel6pnZPijM5l-i64B9BTbXc6Q2GTISPixG9H8cu","dcb54d41-0de9-4c86-848f-8b11bd1fc72e","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," User.Read openid profile","1/1/0001 12:00:00 AM"
"49dc18b6-0f5f-492d-a591-9b54cee96938","Principal","4/11/2022 1:52:22 PM","thjcSV8PLUmlkZtUzulpOG1rkel6pnZPijM5l-i64B91uBSJeMwrRZy_ejQMilD4","8914b875-cc78-452b-9cbf-7a340c8a50f8","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," profile offline_access email openid","1/1/0001 12:00:00 AM"
"49dc18b6-0f5f-492d-a591-9b54cee96938","Principal","4/11/2022 7:21:23 PM","thjcSV8PLUmlkZtUzulpOG1rkel6pnZPijM5l-i64B-LFmcRYXgmRYdilOmAxoJ2","1167168b-7861-4526-8762-94e980c68276","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," profile offline_access email openid","1/1/0001 12:00:00 AM"
"49dc18b6-0f5f-492d-a591-9b54cee96938","Principal","4/17/2022 2:14:26 PM","thjcSV8PLUmlkZtUzulpOG1rkel6pnZPijM5l-i64B-5RHfD5qxfR77a8zED5aBj","c37744b9-ace6-475f-beda-f33103e5a063","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," profile offline_access email openid","1/1/0001 12:00:00 AM"
"49dc18b6-0f5f-492d-a591-9b54cee96938","Principal","4/11/2022 7:23:45 PM","thjcSV8PLUmlkZtUzulpOG1rkel6pnZPijM5l-i64B-By1batu8_Sq4DSkx0qSkU","da56cb81-efb6-4a3f-ae03-4a4c74a92914","e9916b6d-a67a-4f76-8a33-3997e8bae01f","email offline_access openid profile User.Read","1/1/0001 12:00:00 AM"
"49dc18b6-0f5f-492d-a591-9b54cee96938","Principal","4/11/2022 1:23:16 PM","thjcSV8PLUmlkZtUzulpOG1rkel6pnZPijM5l-i64B9bDEEJ5uEsQZ1OLAQb5bjW","09410c5b-e1e6-412c-9d4e-2c041be5b8d6","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," profile offline_access email openid","1/1/0001 12:00:00 AM"
"0e634e97-9874-47d0-aad1-24633d4a76bd","AllPrincipals","4/11/2022 9:44:25 PM","l05jDnSY0Eeq0SRjPUp2vW1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Directory.Read.All openid profile offline_access Directory.ReadWrite.All Team.ReadBasic.All TeamSettings.ReadWrite.All TeamSettings.Read.All User.Read.All User.ReadWrite.All","1/1/0001 12:00:00 AM"
"0e634e97-9874-47d0-aad1-24633d4a76bd","Principal","4/11/2022 9:41:03 PM","l05jDnSY0Eeq0SRjPUp2vW1rkel6pnZPijM5l-i64B-kJhE_lBkfSbY1j0izcYki","3f1126a4-1994-491f-b635-8f48b3718922","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," openid profile User.Read offline_access","1/1/0001 12:00:00 AM"
"fc2fe4f9-07d2-413e-8de1-66b628ec9f2e","Principal","4/12/2022 5:30:04 PM","-eQv_NIHPkGN4Wa2KOyfLm1rkel6pnZPijM5l-i64B-vN-ZrtcjMQql9k_VX7cMF","6be637af-c8b5-42cc-a97d-93f557edc305","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access openid email profile EWS.AccessAsUser.All Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"dca8937e-e6f8-41fe-8d6c-0e9f5f25d672","AllPrincipals","4/18/2022 2:19:24 AM","fpOo3Pjm_kGNbA6fXyXWcm1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"dca8937e-e6f8-41fe-8d6c-0e9f5f25d672","AllPrincipals","4/18/2022 2:19:24 AM","fpOo3Pjm_kGNbA6fXyXWch8V7ihCxNhJmzE87DSQwEg",,"28ee151f-c442-49d8-9b31-3cec3490c048","EAS.AccessAsUser.All Exchange.Manage","1/1/0001 12:00:00 AM"
"71ceb632-3a8d-4bce-a38a-944befe50fd8","Principal","4/18/2022 2:13:27 PM","MrbOcY06zkujipRL7-UP2G1rkel6pnZPijM5l-i64B-b6-XMN206TY4-3-zDnBTw","cce5eb9b-6d37-4d3a-8e3e-dfecc39c14f0","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," openid email","1/1/0001 12:00:00 AM"
"71ceb632-3a8d-4bce-a38a-944befe50fd8","Principal","4/23/2022 1:45:37 PM","MrbOcY06zkujipRL7-UP2G1rkel6pnZPijM5l-i64B9jK2uHuoiiQIQfrtdtfgyl","876b2b63-88ba-40a2-841f-aed76d7e0ca5","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," openid email","1/1/0001 12:00:00 AM"
"25ab18cb-47af-4f5e-9bf2-8e4921c5cb8e","Principal","4/18/2022 3:40:18 PM","yxirJa9HXk-b8o5JIcXLjg1MWvG5IFlLjpcepoZ9ztAzfwWWPOHkRI81lx0Ccc5h","96057f33-e13c-44e4-8f35-971d0271ce61","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"5084e1a2-a283-4e06-8c00-af69829e5615","Principal","4/20/2022 1:25:18 PM","ouGEUIOiBk6MAK9pgp5WFW1rkel6pnZPijM5l-i64B9a9FWQn5ubTJ-p1muUYVA-","9055f45a-9b9f-4c9b-9fa9-d66b9461503e","e9916b6d-a67a-4f76-8a33-3997e8bae01f","email profile User.Read","1/1/0001 12:00:00 AM"
